hs1 32757687 32799236 0.598424312082667
hsX 41192651 41223725 0.399102532296273
hs14 93170152 93215047 0.0226511107262617
hs2 242088991 242123067 0.656228535087635
hsX 114795501 114885181 0.336449059737019
hs12 112451120 112461255 0.257519761602488
hs14 99439216 99439638 -0.842113250105983
hs10 126676421 126849739 0.801252290714398
hs19 49588676 49611862 0.44765409017297
hs9 110045418 110094475 0.475566976188677
hs1 24958207 24999758 -1.51427990734375
hs10 102267203 102289757 -1.69626824117472
hs3 48956254 49023815 -0.276266171768865
hs1 8921061 8939308 0.676273313545053
hs11 236546 252983 0.759744239489889
hs11 6624961 6632102 -0.29830496931339
hs1 203274619 203278730 -1.48450416815063
hs7 116451124 116562103 0.261910621970587
hs11 74660292 74690076 -0.970056035233812
hs2 15731302 15771235 0.516651460469944
hs1 169074935 169101960 1.85963435956441
hs3 12625100 12705725 0.574753390628029
hs11 63753325 63769283 2.08888136012334
hs22 42229109 42303312 0.676085638786196
hs1 43391052 43424530 -0.617056052058405
hs15 72491370 72524164 0.677651469170208
hs19 40476912 40487348 1.66967355086404
hs16 29869678 29875057 -0.501053275204738
hs6 31606805 31620482 0.419699594932277
hs2 42560686 42652228 -1.62467953568307
hs19 39923847 39926588 0.515139186277244
hs7 105730949 105753022 0.0871284205561356
hsX 152760397 152775012 2.07182556273065
hs5 33440802 33469644 1.32155361595923
hs19 19010323 19030206 0.271662358463619
hs12 104609557 104744061 -0.047008752851557
hs11 47440320 47447993 1.67212550224673
hs17 49230920 49249108 0.830198823986525
hs7 44418720 44530479 -0.515542787870448
hs20 32581452 32696114 1.13143976013875
hs7 134127102 134144036 0.271484547919966
hs1 225965531 225978168 0.254655833109068
hs1 109941653 109969062 0.653186739525738
hs1 155278539 155290457 1.24424542273498
hs12 56367697 56388490 1.03864762213238
hs5 177631508 177638164 -0.0505331885988518
hs5 39371780 39462402 -0.781764515660367
hs20 60877149 60883918 2.05447834065403
hs7 44646171 44748665 1.28213370341862
hs3 42055294 42267381 -0.299252650523423
hs3 49711435 49721396 0.547318961365484
hs7 140152840 140179369 -0.540307201048666
hs2 20400558 20425194 1.32512946524582
hs12 15094951 15114662 -0.307863178606048
hs1 86046444 86049645 1.28845420066434
hs15 85212775 85259947 -0.406330488093589
hs17 38544768 38574202 1.98064314476755
hs7 44836279 44864163 0.463144178425086
hs17 25621102 25640657 0.711258512189366
hs2 74379655 74406025 0.734478661783217
hs20 4666882 4682236 -0.320118618965806
hs2 69871557 70053596 0.353347464599693
hs17 78109013 78120982 -1.74314146554346
hs7 123177051 123198309 0.0785763001796518
hs9 100745643 100778225 -0.654959434188834
hs4 77870856 77961537 -1.29140876437328
hs5 110998318 111333161 0.828415760794719
hsX 80457442 80554046 0.472751834237448
hs12 7022909 7032861 0.283116427538628
hs2 242432089 242449145 1.3870826945935
hs11 307631 315272 0.203941941237616
hs7 42956460 42971822 0.294952858733099
hs18 3261907 3278282 0.194553869050017
hs18 3247479 3256234 -0.427715699789776
hs12 56556767 56583351 0.97629770811737
hs12 57031959 57039798 -0.148643262322818
hs1 43629846 43736607 0.744724014985239
hs12 13349650 13369708 -0.24697130581453
hs7 56119323 56131682 0.331400703351058
hs21 40177231 40196879 0.34014327222135
hs5 167913450 167946304 -0.138812038359655
hs12 57489191 57525922 -0.570391096279558
hs11 120207787 120360645 -1.17279711258224
hs1 7831329 7841492 -0.922799450940509
hs13 27998681 28009958 0.478513369614442
hs1 53392901 53517375 0.732727585700111
hs5 73923234 73937249 1.31397424433458
hs6 34725183 34741571 -1.27791218419627
hs5 138906016 139008018 0.406637560635924
hs12 1797740 1897844 -0.295265080489518
hs9 37422663 37436987 0.329126980851317
hs5 150400124 150408554 -0.597709786879523
hs17 72744791 72765492 -0.652517266476632
hs17 27206353 27224697 0.356119740236377
hs10 27399383 27444195 0.686600391805012
hs12 56989380 57030600 1.34282430078639
hs22 30727977 30752936 -0.343465217351257
hs11 14464986 14521573 -0.608003113532517
hs20 23608534 23619110 2.63264075701023
hs11 60681346 60690915 0.0855849092326313
hs1 185265520 185286461 0.412651617270765
hs15 64979772 64995480 -0.389649439912908
hs10 75134859 75173834 0.484402217068883
hs2 43449541 43453748 -0.752818203930786
hs2 225334867 225450110 0.543975301193862
hs8 144989321 145050902 1.84479521221043
hs8 30631973 30671830 -0.314795847299868
hs10 43881065 43904614 1.57232900605792
hs1 154192655 154243986 -0.748867348879227
hs20 62496596 62522898 0.601858411490719
hs3 33155471 33189265 -0.875986036777251
hs2 184472170 184472847 0.547301229881342
hs1 174968300 174980851 0.224032113232121
hs17 41322498 41363708 -0.0505005892432386
hs4 24519064 24586173 -0.00848876643267893
hs4 41258430 41270472 -0.892933275829116
hs17 38137050 38154213 1.42075577013661
hs12 54789045 54813244 0.461444629118986
hs6 31633013 31638120 -0.266915442142063
hs16 3701640 3767598 0.885441598229079
hs6 160390131 160534539 0.434962973840111
hs3 50126341 50156454 -0.720511527374269
hs19 2754712 2783369 1.38697186874259
hs1 120202421 120286838 0.169231026002169
hs8 71485677 71520622 1.47010282525779
hs17 36908989 36920484 0.887159835293218
hs11 67033881 67054027 0.746238609551063
hs1 165600098 165631033 -0.243596428989671
hs7 99686577 99689823 0.300811245247994
hsX 100645812 100651105 -0.058204982638502
hs2 28974506 29025806 0.932840666579361
hs2 131862420 132111282 -0.675914517592146
hs14 23340822 23350789 0.497927665814357
hs5 118788138 118972894 0.195532975679557
hs11 2965667 3013607 0.503729465021259
hs20 33516236 33543620 0.5896402739058
hs6 21593972 21598847 1.42155963226762
hs3 52435029 52444366 -0.12708301221266
hs1 111982512 111991998 0.279561309823118
hs19 18263968 18288927 0.755030283710342
hs13 113862552 113919399 0.917790947976227
hs12 112204691 112247782 -0.831846253622277
hs10 17270258 17279592 0.588194715888264
hs5 42799982 42887494 -0.66134097678467
hs7 73213872 73247014 0.968078950460709
hs2 217362912 217443903 -1.78844799510332
hs5 146770374 146889619 -0.861924639991408
hs11 34460472 34493609 -1.01116946870177
hs8 97273943 97349223 -0.397060355721289
hs5 159436120 159492550 -0.828325427448618
hs4 99792835 99851788 0.544837912738817
hs2 238232646 238323018 0.688151307865192
hs10 104005289 104142656 -0.444019660752501
hs12 49223547 49246625 1.14548072235471
hs19 36139125 36149763 0.939141425498821
hsX 40440146 40465889 0.132812481959464
hs1 95362507 95392834 1.20379871221181
hs2 70436576 70475792 -1.11301875656776
hs7 151163098 151217206 -1.58318924274168
hs17 45600308 45700642 -0.587447845771429
hs10 124913793 124924886 -0.797308555776413
hs19 49496705 49519252 1.98057847375858
hs1 206858289 206907628 -0.270154834681088
hs7 29959719 30029905 -0.220549783337447
hs11 747329 765024 0.725582416116673
hs1 59246465 59249785 -1.95193230160112
hs16 69740899 69760854 -0.906978567334832
hs1 154934774 154946871 1.61602067883636
hs10 105995114 106027217 0.271075285709719
hs5 179233388 179265078 0.433115170843654
